M_SO4ex_gen,M_H2Sex_gen,M_ATPex_srb,M_CO2ex_gen,M_H2pool_gen,M_ATPex_fap,M_hv_gen,M_glycpool_gen,M_O2expool_gen,M_PHB_fap,M_polyglcex_gen,M_NH3_syn,M_ATPex_syn,M_glyox_syn,M_H2ex_gen,M_ac_pool,M_bm_fap_srb_syn,objective
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.710000000000000000e+02,-8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,2.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.612730000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.466300000000000000e+05,-2.734840000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.834000000000000000e+04,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-3.520000000000000000e+02,-4.400000000000000000e+01,3.500000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.570688000000000000e+06,2.570688000000000000e+06,0.000000000000000000e+00,7.395970000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.975536000000000000e+06,-4.560908000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.003120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.109710000000000000e+05,2.400000000000000000e+04,0.000000000000000000e+00
-6.426720000000000000e+05,6.426720000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.695746000000000000e+06,9.155930000000000000e+05,-1.482304000000000000e+06,-1.379880000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.507800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.400000000000000000e+01,-7.300000000000000000e+01,0.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.783184000000000000e+06,8.783184000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.973961000000000000e+07,0.000000000000000000e+00,-1.966329000000000000e+06,-4.047648000000000000e+06,0.000000000000000000e+00,1.011912000000000000e+06,0.000000000000000000e+00,-1.026066000000000000e+06,0.000000000000000000e+00,1.379880000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.139000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.480000000000000000e+02,2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000000e+02,0.000000000000000000e+00,-7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.697606248000000000e+09,6.697606248000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-2.854588498100000000e+10,1.527588348000000000e+10,-2.676521421600000000e+10,-2.036784464000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.633509585000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.654894460000000000e+08,1.305450000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.310630440000000000e+08,0.000000000000000000e+00,-6.012450000000000000e+05,0.000000000000000000e+00,2.674756000000000000e+06,-6.982254000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.085715200000000000e+07,5.580000000000000000e+05,0.000000000000000000e+00
-3.213360000000000000e+05,3.213360000000000000e+05,0.000000000000000000e+00,-4.534400000000000000e+04,-1.369567000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.753900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.632200000000000000e+04,3.000000000000000000e+03,0.000000000000000000e+00
-3.940255000000000000e+06,3.940255000000000000e+06,0.000000000000000000e+00,7.854650000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.003120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.479277000000000000e+06,2.400000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.137830000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.361081000000000000e+06,-4.761361000000000000e+06,0.000000000000000000e+00,1.527229000000000000e+06,0.000000000000000000e+00,-7.507800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.213446981000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-3.981821441640000000e+11,-1.842113973590000000e+11,0.000000000000000000e+00,1.095005225600000000e+10,0.000000000000000000e+00,-6.324732137700000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.054529000000000000e+09,0.000000000000000000e+00
-4.334280500000000000e+07,4.334280500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.883527520000000000e+08,-6.071472000000000000e+06,9.771616600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-3.303432000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.655856000000000000e+07,0.000000000000000000e+00,2.640000000000000000e+05,0.000000000000000000e+00
-3.783500000000000000e+04,3.783500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,-3.100500000000000000e+05,0.000000000000000000e+00,-2.133852000000000000e+06,-1.910350000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.354800000000000000e+04,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.845790000000000000e+05,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.257544800000000000e+07,-1.152000800000000000e+07,0.000000000000000000e+00,-9.343502700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.003120000000000000e+06,0.000000000000000000e+00,6.556844000000000000e+06,0.000000000000000000e+00,-5.788640000000000000e+06,2.400000000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.035263642000000000e+09,-7.137369976000000000e+09,0.000000000000000000e+00,-3.273717509200000000e+10,-5.826917657000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.413372639000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.766914116000000000e+09,3.527030000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.805380000000000000e+05,-2.078496000000000000e+06,0.000000000000000000e+00,-5.374957000000000000e+06,-3.820700000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.096930000000000000e+05,-3.753900000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.966800000000000000e+05,3.000000000000000000e+04,0.000000000000000000e+00
-1.576102000000000000e+07,1.576102000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-3.141860000000000000e+07,7.854650000000000000e+07,-2.238575250000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.201248000000000000e+06,0.000000000000000000e+00,1.570930000000000000e+07,0.000000000000000000e+00,-1.791710800000000000e+07,9.600000000000000000e+04,0.000000000000000000e+00
-2.299800000000000000e+05,2.299800000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.509189000000000000e+06,0.000000000000000000e+00,6.288590000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.751820000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.679680000000000000e+05,-3.219720000000000000e+05,1.400000000000000000e+04,0.000000000000000000e+00
-4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.280000000000000000e+02,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.285344000000000000e+06,1.285344000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-5.478268000000000000e+06,0.000000000000000000e+00,-2.423070000000000000e+05,-3.004040000000000000e+05,0.000000000000000000e+00,9.635600000000000000e+04,0.000000000000000000e+00,-1.501560000000000000e+05,0.000000000000000000e+00,1.700400000000000000e+04,0.000000000000000000e+00,-1.852880000000000000e+05,1.200000000000000000e+04,0.000000000000000000e+00
-5.839405000000000000e+06,5.839405000000000000e+06,0.000000000000000000e+00,1.340659000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-2.518486400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,3.593480000000000000e+06,0.000000000000000000e+00,-8.008320000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.536212700000000000e+07,6.400000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.629680000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.361081000000000000e+06,-7.905656000000000000e+06,0.000000000000000000e+00,1.976414000000000000e+06,0.000000000000000000e+00,-7.507800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.390220000000000000e+06,0.000000000000000000e+00,6.000000000000000000e+03,0.000000000000000000e+00
-1.478017065600000000e+10,1.478017065600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.430892942910000000e+11,-1.048917621840000000e+11,9.266050349200000000e+10,2.622294054600000000e+10,0.000000000000000000e+00,-2.853532090200000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.280454000000000000e+09,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.200000000000000000e+01,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.817199286300000000e+10,0.000000000000000000e+00,-2.056407107760000000e+11,-2.220212516800000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.340094920300000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.080714757000000000e+10,1.870131000000000000e+09,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.033560000000000000e+05,-7.361770000000000000e+05,0.000000000000000000e+00,-1.895968000000000000e+06,-3.617900000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.184980000000000000e+05,1.500000000000000000e+04,0.000000000000000000e+00
-3.856032000000000000e+07,3.856032000000000000e+07,0.000000000000000000e+00,1.068632140000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,-6.573921600000000000e+07,-6.026094800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.504680000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.449939000000000000e+06,3.600000000000000000e+05,0.000000000000000000e+00
-4.391592000000000000e+06,4.391592000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.848992500000000000e+07,0.000000000000000000e+00,-1.126902000000000000e+06,-1.011912000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.299800000000000000e+04,-5.130330000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.710000000000000000e+02,-3.520000000000000000e+02,0.000000000000000000e+00,8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,2.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.116790000000000000e+05,0.000000000000000000e+00,-2.133852000000000000e+06,-2.440040000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.354800000000000000e+04,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.316100000000000000e+05,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+01,6.000000000000000000e+01,-9.800000000000000000e+01,-1.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.400000000000000000e+01,-6.900000000000000000e+01,0.000000000000000000e+00,-1.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.728000000000000000e+03,-1.325380000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-3.820700000000000000e+04,-5.712600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,-3.753900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415100000000000000e+04,3.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.067380440640000000e+11,-3.940461038580000000e+11,0.000000000000000000e+00,-1.426885460189000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128201360420000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.039863275000000000e+11,9.016234000000000000e+09,0.000000000000000000e+00
-2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,2.000000000000000000e+01,-3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.760000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,-1.640000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,-3.670000000000000000e+02,-2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.280000000000000000e+02,2.400000000000000000e+02,0.000000000000000000e+00,-1.710000000000000000e+02,-3.520000000000000000e+02,0.000000000000000000e+00,8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.900644000000000000e+06,-6.198753000000000000e+06,0.000000000000000000e+00,-9.444324000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,4.491850000000000000e+05,0.000000000000000000e+00,-3.003120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+04,0.000000000000000000e+00
-3.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.900000000000000000e+01,-1.760000000000000000e+02,0.000000000000000000e+00,4.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.075586000000000000e+06,3.075586000000000000e+06,1.537793000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.275470070000000000e+08,1.109985400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.982254000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.393273800000000000e+07,5.580000000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.233580000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-6.401556000000000000e+06,-9.436910000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.306440000000000000e+05,-5.630850000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.948300000000000000e+05,4.500000000000000000e+04,0.000000000000000000e+00
-2.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+02,-1.197000000000000000e+03,-5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,3.200000000000000000e+01,-2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,-5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.141376000000000000e+06,5.141376000000000000e+06,0.000000000000000000e+00,3.179168800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-1.772534700000000000e+07,-3.648726400000000000e+07,0.000000000000000000e+00,9.121816000000000000e+06,0.000000000000000000e+00,-6.006240000000000000e+05,0.000000000000000000e+00,1.243884000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+04,0.000000000000000000e+00
-1.240000000000000000e+02,1.240000000000000000e+02,9.300000000000000000e+01,1.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.482000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000000e+02,0.000000000000000000e+00,-1.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,-9.000000000000000000e+00,1.600000000000000000e+01,-3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.071120000000000000e+05,1.071120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-5.182850000000000000e+05,1.724850000000000000e+05,0.000000000000000000e+00,-2.299800000000000000e+04,-3.449700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,-1.251300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00
-3.534696000000000000e+06,3.534696000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.472515700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-4.987840000000000000e+05,-1.700400000000000000e+04,1.246960000000000000e+05,0.000000000000000000e+00,-4.129290000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.095420000000000000e+05,3.300000000000000000e+04,0.000000000000000000e+00
-1.182076500000000000e+07,1.182076500000000000e+07,0.000000000000000000e+00,7.850410400000000000e+08,5.375132400000000000e+08,0.000000000000000000e+00,-2.150052960000000000e+08,-7.883527520000000000e+08,0.000000000000000000e+00,1.970881880000000000e+08,0.000000000000000000e+00,-9.009360000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710000000000000000e+02,-1.300000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.800000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.200000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.520000000000000000e+02,-1.600000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.940255000000000000e+06,3.940255000000000000e+06,0.000000000000000000e+00,-1.103904000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-7.166843200000000000e+07,0.000000000000000000e+00,8.958554000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-3.003120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.520000000000000000e+02,-2.200000000000000000e+01,4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
